prompt_version,pipeline,model,format,task,correct,total,accuracy_pct,field_accuracy_pct,relaxed_accuracy_pct
prompt2,VLM-TEXT,gemma_3-27B-IT,markdown,number_of_rows,523,629,83.1,83.1,83.1
prompt2,VLM-TEXT,gemma_3-27B-IT,markdown,number_of_columns,484,629,76.9,76.9,76.9
prompt2,VLM-TEXT,gemma_3-27B-IT,markdown,cell_lookup,22,629,3.5,17.2,18.0
prompt2,VLM-TEXT,gemma_3-27B-IT,markdown,reverse_lookup,216,629,34.3,34.3,34.5
prompt2,VLM-TEXT,gemma_3-27B-IT,markdown,column_retrieval,459,629,73.0,73.0,73.0
prompt2,VLM-TEXT,gemma_3-27B-IT,markdown,row_retrieval,45,629,7.2,17.0,24.3
prompt2,VLM-TEXT,gemma_3-27B-IT,markdown,OVERALL,3344,6290,53.2,59.7,60.8
prompt2,VLM-TEXT,gemma_3-27B-IT,latex,table_partition,197,629,31.3,55.6,57.3
prompt2,VLM-TEXT,gemma_3-27B-IT,latex,table_first_cell,352,629,56.0,56.0,56.0
prompt2,VLM-TEXT,gemma_3-27B-IT,latex,table_last_cell,494,629,78.5,76.2,76.5
prompt2,VLM-TEXT,gemma_3-27B-IT,latex,size_detection,383,629,60.9,80.3,80.3
prompt2,VLM-TEXT,gemma_3-27B-IT,latex,number_of_rows,377,629,59.9,59.9,59.9
prompt2,VLM-TEXT,gemma_3-27B-IT,latex,number_of_columns,626,629,99.5,99.5,99.5
prompt2,VLM-TEXT,gemma_3-27B-IT,latex,cell_lookup,14,629,2.2,17.2,17.8
prompt2,VLM-TEXT,gemma_3-27B-IT,latex,reverse_lookup,220,629,35.0,35.0,35.1
prompt2,VLM-TEXT,gemma_3-27B-IT,latex,column_retrieval,521,629,82.8,82.8,82.8
prompt2,VLM-TEXT,gemma_3-27B-IT,latex,row_retrieval,49,629,7.8,16.9,23.8
prompt2,VLM-TEXT,gemma_3-27B-IT,latex,OVERALL,3233,6290,51.4,57.9,58.9
prompt2,VLM-TEXT,gpt-5.2,html,table_partition,591,629,94.0,98.0,98.0
prompt2,VLM-TEXT,gpt-5.2,html,table_first_cell,616,629,97.9,96.0,96.0
prompt2,VLM-TEXT,gpt-5.2,html,table_last_cell,603,629,95.9,90.0,90.0
prompt2,VLM-TEXT,gpt-5.2,html,size_detection,614,629,97.6,98.8,98.8
prompt2,VLM-TEXT,gpt-5.2,html,number_of_rows,616,629,97.9,97.9,97.9
prompt2,VLM-TEXT,gpt-5.2,html,number_of_columns,629,629,100.0,100.0,100.0
prompt2,VLM-TEXT,gpt-5.2,html,cell_lookup,291,629,46.3,51.2,54.1
prompt2,VLM-TEXT,gpt-5.2,html,reverse_lookup,608,629,96.7,94.0,94.1
prompt2,VLM-TEXT,gpt-5.2,html,column_retrieval,608,629,96.7,96.5,96.7
prompt2,VLM-TEXT,gpt-5.2,html,row_retrieval,76,629,12.1,25.2,28.1
prompt2,VLM-TEXT,gpt-5.2,html,OVERALL,5252,6290,83.5,84.8,85.4
prompt2,VLM-TEXT,gpt-5.2,markdown,table_partition,227,629,36.1,63.8,66.0
prompt2,VLM-TEXT,gpt-5.2,markdown,table_first_cell,360,629,57.2,56.6,56.6
prompt2,VLM-TEXT,gpt-5.2,markdown,table_last_cell,594,629,94.4,89.2,89.2
prompt2,VLM-TEXT,gpt-5.2,markdown,size_detection,534,629,84.9,92.4,92.6
prompt2,VLM-TEXT,gpt-5.2,markdown,number_of_rows,612,629,97.3,97.3,97.3
prompt2,VLM-TEXT,gpt-5.2,markdown,number_of_columns,629,629,100.0,100.0,100.0
prompt2,VLM-TEXT,gpt-5.2,markdown,cell_lookup,15,629,2.4,4.5,4.9
prompt2,VLM-TEXT,gpt-5.2,markdown,reverse_lookup,540,629,85.9,83.5,83.6
prompt2,VLM-TEXT,gpt-5.2,markdown,column_retrieval,604,629,96.0,95.7,95.7
prompt2,VLM-TEXT,gpt-5.2,markdown,row_retrieval,45,629,7.2,20.9,23.9
prompt2,VLM-TEXT,gpt-5.2,markdown,OVERALL,4160,6290,66.1,70.4,71.0
prompt2,VLM-TEXT,gpt-5.2,latex,table_partition,27,629,4.3,45.0,48.3
prompt2,VLM-TEXT,gpt-5.2,latex,table_first_cell,8,629,1.3,1.1,1.1
prompt2,VLM-TEXT,gpt-5.2,latex,table_last_cell,589,629,93.6,89.7,89.7
prompt2,VLM-TEXT,gpt-5.2,latex,size_detection,188,629,29.9,64.9,65.6
prompt2,VLM-TEXT,gpt-5.2,latex,number_of_rows,530,629,84.3,84.3,84.3
prompt2,VLM-TEXT,gpt-5.2,latex,number_of_columns,629,629,100.0,100.0,100.0
prompt2,VLM-TEXT,gpt-5.2,latex,cell_lookup,3,629,0.5,1.7,1.7
prompt2,VLM-TEXT,gpt-5.2,latex,reverse_lookup,466,629,74.1,72.2,72.7
prompt2,VLM-TEXT,gpt-5.2,latex,column_retrieval,586,629,93.2,92.5,92.5
prompt2,VLM-TEXT,gpt-5.2,latex,row_retrieval,37,629,5.9,19.4,22.4
prompt2,VLM-TEXT,gpt-5.2,latex,OVERALL,3063,6290,48.7,57.1,57.8
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,html,table_partition,0,599,0.0,1.5,45.6
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,html,table_first_cell,84,600,14.0,14.0,60.2
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,html,table_last_cell,9,600,1.5,1.5,38.5
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,html,size_detection,6,600,1.0,9.1,42.7
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,html,number_of_rows,74,600,12.3,12.3,22.0
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,html,number_of_columns,184,600,30.7,30.7,32.5
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,html,cell_lookup,3,599,0.5,4.8,5.8
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,html,reverse_lookup,16,600,2.7,2.7,4.2
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,html,column_retrieval,187,600,31.2,31.2,42.2
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,html,row_retrieval,3,599,0.5,7.8,43.4
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,html,OVERALL,566,5997,9.4,11.6,33.7
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,markdown,table_partition,0,616,0.0,1.5,33.0
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,markdown,table_first_cell,64,616,10.4,10.4,43.3
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,markdown,table_last_cell,15,616,2.4,2.4,25.5
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,markdown,size_detection,0,616,0.0,8.2,26.1
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,markdown,number_of_rows,50,616,8.1,8.1,26.3
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,markdown,number_of_columns,34,616,5.5,5.5,7.6
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,markdown,cell_lookup,4,616,0.6,5.7,6.8
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,markdown,reverse_lookup,18,616,2.9,2.9,5.0
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,markdown,column_retrieval,200,616,32.5,32.5,40.1
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,markdown,row_retrieval,1,616,0.2,5.2,41.0
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,markdown,OVERALL,386,6160,6.3,8.2,25.5
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,latex,table_partition,0,619,0.0,1.0,42.9
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,latex,table_first_cell,92,619,14.9,14.9,53.8
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,latex,table_last_cell,20,619,3.2,3.2,25.5
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,latex,size_detection,2,619,0.3,14.5,40.8
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,latex,number_of_rows,6,619,1.0,1.0,29.9
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,latex,number_of_columns,10,619,1.6,1.6,2.4
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,latex,cell_lookup,4,619,0.6,6.9,7.4
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,latex,reverse_lookup,22,619,3.6,3.6,4.7
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,latex,column_retrieval,212,619,34.2,34.2,38.4
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,latex,row_retrieval,0,619,0.0,7.9,31.8
prompt2,VLM-TEXT,llava_1.6-vicuna-13B,latex,OVERALL,368,6190,5.9,8.9,27.8
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,html,table_partition,0,599,0.0,0.0,55.0
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,html,table_first_cell,124,600,20.7,20.7,54.8
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,html,table_last_cell,21,600,3.5,3.5,8.2
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,html,size_detection,0,600,0.0,0.0,46.2
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,html,number_of_rows,0,600,0.0,0.0,34.3
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,html,number_of_columns,0,600,0.0,0.0,8.7
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,html,cell_lookup,0,599,0.0,0.8,2.1
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,html,reverse_lookup,22,600,3.7,3.7,5.3
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,html,column_retrieval,142,600,23.7,23.7,25.5
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,html,row_retrieval,0,599,0.0,2.5,57.9
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,html,OVERALL,309,5997,5.2,5.5,29.8
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,markdown,table_partition,0,616,0.0,0.5,36.8
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,markdown,table_first_cell,98,616,15.9,16.4,36.2
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,markdown,table_last_cell,23,616,3.7,3.7,6.8
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,markdown,size_detection,0,616,0.0,0.3,25.6
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,markdown,number_of_rows,11,616,1.8,1.8,29.5
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,markdown,number_of_columns,2,616,0.3,0.3,8.8
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,markdown,cell_lookup,0,616,0.0,1.9,1.3
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,markdown,reverse_lookup,15,616,2.4,2.4,3.7
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,markdown,column_retrieval,145,616,23.5,23.5,26.0
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,markdown,row_retrieval,0,616,0.0,5.1,56.6
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,markdown,OVERALL,294,6160,4.8,5.6,23.1
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,latex,table_partition,0,619,0.0,0.5,39.0
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,latex,table_first_cell,273,619,44.1,44.1,57.7
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,latex,table_last_cell,22,619,3.6,3.6,5.8
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,latex,size_detection,0,619,0.0,0.4,31.3
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,latex,number_of_rows,66,619,10.7,10.7,24.7
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,latex,number_of_columns,53,619,8.6,8.6,24.1
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,latex,cell_lookup,0,619,0.0,3.3,2.3
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,latex,reverse_lookup,23,619,3.7,3.7,8.9
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,latex,column_retrieval,179,619,28.9,28.9,29.9
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,latex,row_retrieval,0,619,0.0,5.0,61.6
prompt2,VLM-TEXT,llava_1.6-vicuna-7B,latex,OVERALL,616,6190,10.0,10.9,28.5
prompt2,VLM-TEXT,ministral_3-14B-Instruct,html,table_partition,146,629,23.2,48.5,70.3
prompt2,VLM-TEXT,ministral_3-14B-Instruct,html,table_first_cell,597,629,94.9,94.9,97.0
prompt2,VLM-TEXT,ministral_3-14B-Instruct,html,table_last_cell,351,629,55.8,54.8,56.9
prompt2,VLM-TEXT,ministral_3-14B-Instruct,html,size_detection,141,629,22.4,60.3,61.4
prompt2,VLM-TEXT,ministral_3-14B-Instruct,html,number_of_rows,320,629,50.9,50.9,50.9
prompt2,VLM-TEXT,ministral_3-14B-Instruct,html,number_of_columns,623,629,99.0,99.0,99.0
prompt2,VLM-TEXT,ministral_3-14B-Instruct,html,cell_lookup,166,629,26.4,47.1,48.9
prompt2,VLM-TEXT,ministral_3-14B-Instruct,html,reverse_lookup,303,629,48.2,48.2,48.6
prompt2,VLM-TEXT,ministral_3-14B-Instruct,html,column_retrieval,577,629,91.7,91.7,91.7
prompt2,VLM-TEXT,ministral_3-14B-Instruct,html,row_retrieval,65,629,10.3,23.1,26.8
prompt2,VLM-TEXT,ministral_3-14B-Instruct,html,OVERALL,3289,6290,52.3,61.9,65.2
prompt2,VLM-TEXT,ministral_3-14B-Instruct,markdown,table_partition,14,629,2.2,10.7,51.0
prompt2,VLM-TEXT,ministral_3-14B-Instruct,markdown,table_first_cell,504,629,80.1,80.1,80.9
prompt2,VLM-TEXT,ministral_3-14B-Instruct,markdown,table_last_cell,296,629,47.1,46.7,47.7
prompt2,VLM-TEXT,ministral_3-14B-Instruct,markdown,size_detection,41,629,6.5,30.7,47.7
prompt2,VLM-TEXT,ministral_3-14B-Instruct,markdown,number_of_rows,281,629,44.7,44.7,44.7
prompt2,VLM-TEXT,ministral_3-14B-Instruct,markdown,number_of_columns,503,629,80.0,80.0,80.0
prompt2,VLM-TEXT,ministral_3-14B-Instruct,markdown,cell_lookup,74,629,11.8,30.8,31.1
prompt2,VLM-TEXT,ministral_3-14B-Instruct,markdown,reverse_lookup,192,629,30.5,30.5,31.2
prompt2,VLM-TEXT,ministral_3-14B-Instruct,markdown,column_retrieval,453,629,72.0,72.0,72.7
prompt2,VLM-TEXT,ministral_3-14B-Instruct,markdown,row_retrieval,43,629,6.8,17.5,26.1
prompt2,VLM-TEXT,ministral_3-14B-Instruct,markdown,OVERALL,2401,6290,38.2,44.4,51.3
prompt2,VLM-TEXT,ministral_3-14B-Instruct,latex,table_partition,109,629,17.3,40.8,54.8
prompt2,VLM-TEXT,ministral_3-14B-Instruct,latex,table_first_cell,361,629,57.4,57.4,61.8
prompt2,VLM-TEXT,ministral_3-14B-Instruct,latex,table_last_cell,391,629,62.2,62.0,62.8
prompt2,VLM-TEXT,ministral_3-14B-Instruct,latex,size_detection,188,629,29.9,64.4,65.0
prompt2,VLM-TEXT,ministral_3-14B-Instruct,latex,number_of_rows,256,629,40.7,40.7,40.7
prompt2,VLM-TEXT,ministral_3-14B-Instruct,latex,number_of_columns,625,629,99.4,99.4,99.4
prompt2,VLM-TEXT,ministral_3-14B-Instruct,latex,cell_lookup,37,629,5.9,20.7,21.1
prompt2,VLM-TEXT,ministral_3-14B-Instruct,latex,reverse_lookup,154,629,24.5,24.5,25.1
prompt2,VLM-TEXT,ministral_3-14B-Instruct,latex,column_retrieval,471,629,74.9,74.9,75.7
prompt2,VLM-TEXT,ministral_3-14B-Instruct,latex,row_retrieval,61,629,9.7,19.2,25.2
prompt2,VLM-TEXT,ministral_3-14B-Instruct,latex,OVERALL,2653,6290,42.2,50.4,53.2
prompt2,VLM-TEXT,table-llava-v1.5-7b-hf,html,table_partition,0,599,0.0,0.1,68.3
prompt2,VLM-TEXT,table-llava-v1.5-7b-hf,html,table_first_cell,142,600,23.7,23.7,51.7
prompt2,VLM-TEXT,table-llava-v1.5-7b-hf,html,table_last_cell,16,600,2.7,2.7,13.2
prompt2,VLM-TEXT,table-llava-v1.5-7b-hf,html,size_detection,0,600,0.0,0.0,47.4
prompt2,VLM-TEXT,table-llava-v1.5-7b-hf,html,number_of_rows,42,600,7.0,7.0,22.0
prompt2,VLM-TEXT,table-llava-v1.5-7b-hf,html,number_of_columns,3,600,0.5,0.5,27.0
prompt2,VLM-TEXT,table-llava-v1.5-7b-hf,html,cell_lookup,0,599,0.0,0.2,4.1
prompt2,VLM-TEXT,table-llava-v1.5-7b-hf,html,reverse_lookup,14,600,2.3,2.3,6.0
prompt2,VLM-TEXT,table-llava-v1.5-7b-hf,html,column_retrieval,78,600,13.0,13.0,22.2
prompt2,VLM-TEXT,table-llava-v1.5-7b-hf,html,row_retrieval,0,599,0.0,0.2,61.7
prompt2,VLM-TEXT,table-llava-v1.5-7b-hf,html,OVERALL,295,5997,4.9,5.0,32.3
prompt2,VLM-TEXT,table-llava-v1.5-7b-hf,markdown,table_partition,0,616,0.0,0.4,64.9
prompt2,VLM-TEXT,table-llava-v1.5-7b-hf,markdown,table_first_cell,189,616,30.7,30.7,41.4
prompt2,VLM-TEXT,table-llava-v1.5-7b-hf,markdown,table_last_cell,25,616,4.1,4.1,6.3
prompt2,VLM-TEXT,table-llava-v1.5-7b-hf,markdown,size_detection,0,616,0.0,0.0,54.9
